WAFER_ID,f_duration,f_USAGE_OF_BACKING_FILM,f_USAGE_OF_DRESSER,f_USAGE_OF_POLISHING_TABLE,f_USAGE_OF_DRESSER_TABLE,f_USAGE_OF_MEMBRANE,f_USAGE_OF_PRESSURIZED_SHEET,f_mean_PRESSURIZED_CHAMBER_PRESSURE,f_mean_MAIN_OUTER_AIR_BAG_PRESSURE,f_mean_CENTER_AIR_BAG_PRESSURE,f_mean_RETAINER_RING_PRESSURE,f_mean_RIPPLE_AIR_BAG_PRESSURE,f_mean_EDGE_AIR_BAG_PRESSURE,f_mean_DRESSING_WATER_STATUS,f_mean_SLURRY_FLOW_LINE_A,f_mean_SLURRY_FLOW_LINE_B,f_mean_SLURRY_FLOW_LINE_C,f_mean_WAFER_ROTATION,f_mean_STAGE_ROTATION,f_mean_HEAD_ROTATION,f_median_PRESSURIZED_CHAMBER_PRESSURE,f_median_MAIN_OUTER_AIR_BAG_PRESSURE,f_median_CENTER_AIR_BAG_PRESSURE,f_median_RETAINER_RING_PRESSURE,f_median_RIPPLE_AIR_BAG_PRESSURE,f_median_EDGE_AIR_BAG_PRESSURE,f_median_SLURRY_FLOW_LINE_A,f_median_SLURRY_FLOW_LINE_B,f_median_SLURRY_FLOW_LINE_C,f_median_WAFER_ROTATION,f_median_STAGE_ROTATION,f_median_HEAD_ROTATION,f_std_PRESSURIZED_CHAMBER_PRESSURE,f_std_MAIN_OUTER_AIR_BAG_PRESSURE,f_std_CENTER_AIR_BAG_PRESSURE,f_std_RETAINER_RING_PRESSURE,f_std_RIPPLE_AIR_BAG_PRESSURE,f_std_EDGE_AIR_BAG_PRESSURE,f_std_DRESSING_WATER_STATUS,f_std_SLURRY_FLOW_LINE_A,f_std_SLURRY_FLOW_LINE_B,f_std_SLURRY_FLOW_LINE_C,f_std_WAFER_ROTATION,f_std_STAGE_ROTATION,f_std_HEAD_ROTATION,f_auc_PRESSURIZED_CHAMBER_PRESSURE,f_auc_MAIN_OUTER_AIR_BAG_PRESSURE,f_auc_CENTER_AIR_BAG_PRESSURE,f_auc_RETAINER_RING_PRESSURE,f_auc_RIPPLE_AIR_BAG_PRESSURE,f_auc_EDGE_AIR_BAG_PRESSURE,f_auc_SLURRY_FLOW_LINE_A,f_auc_SLURRY_FLOW_LINE_B,f_auc_SLURRY_FLOW_LINE_C,f_auc_WAFER_ROTATION,f_auc_STAGE_ROTATION,f_auc_HEAD_ROTATION,f_is_first_run,f_last_mrr,s_duration,s_mean_PRESSURIZED_CHAMBER_PRESSURE,s_mean_MAIN_OUTER_AIR_BAG_PRESSURE,s_mean_CENTER_AIR_BAG_PRESSURE,s_mean_RETAINER_RING_PRESSURE,s_mean_RIPPLE_AIR_BAG_PRESSURE,s_mean_EDGE_AIR_BAG_PRESSURE,s_mean_DRESSING_WATER_STATUS,s_mean_SLURRY_FLOW_LINE_A,s_mean_SLURRY_FLOW_LINE_B,s_mean_SLURRY_FLOW_LINE_C,s_mean_WAFER_ROTATION,s_mean_STAGE_ROTATION,s_mean_HEAD_ROTATION,s_median_PRESSURIZED_CHAMBER_PRESSURE,s_median_MAIN_OUTER_AIR_BAG_PRESSURE,s_median_CENTER_AIR_BAG_PRESSURE,s_median_RETAINER_RING_PRESSURE,s_median_RIPPLE_AIR_BAG_PRESSURE,s_median_EDGE_AIR_BAG_PRESSURE,s_median_SLURRY_FLOW_LINE_A,s_median_SLURRY_FLOW_LINE_B,s_median_SLURRY_FLOW_LINE_C,s_median_WAFER_ROTATION,s_median_STAGE_ROTATION,s_median_HEAD_ROTATION,s_std_PRESSURIZED_CHAMBER_PRESSURE,s_std_MAIN_OUTER_AIR_BAG_PRESSURE,s_std_CENTER_AIR_BAG_PRESSURE,s_std_RETAINER_RING_PRESSURE,s_std_RIPPLE_AIR_BAG_PRESSURE,s_std_EDGE_AIR_BAG_PRESSURE,s_std_DRESSING_WATER_STATUS,s_std_SLURRY_FLOW_LINE_A,s_std_SLURRY_FLOW_LINE_B,s_std_SLURRY_FLOW_LINE_C,s_std_WAFER_ROTATION,s_std_STAGE_ROTATION,s_std_HEAD_ROTATION,s_auc_PRESSURIZED_CHAMBER_PRESSURE,s_auc_MAIN_OUTER_AIR_BAG_PRESSURE,s_auc_CENTER_AIR_BAG_PRESSURE,s_auc_RETAINER_RING_PRESSURE,s_auc_RIPPLE_AIR_BAG_PRESSURE,s_auc_EDGE_AIR_BAG_PRESSURE,s_auc_SLURRY_FLOW_LINE_A,s_auc_SLURRY_FLOW_LINE_B,s_auc_SLURRY_FLOW_LINE_C,s_auc_WAFER_ROTATION,s_auc_STAGE_ROTATION,s_auc_HEAD_ROTATION,knn_0,knn_1,knn_2,knn_3,knn_4,knn_5,knn_6,knn_7,knn_8,knn_9,knn_10,len,wt_max,mode_knn_0,mode_knn_1,mode_knn_2,AVG_REMOVAL_RATE
2665292924,110.0,5258.33333333,523.703703704,237.037037037,3684.5,62.3517786561,1577.5,76.83549783553444,269.9563636363636,65.0,1472.179090909092,10.004958677690906,48.68319559228355,1.0,2.2222222222200045,0.9090909090910018,442.8327272727279,21.486257928110003,34.44497607652728,160.90181818181802,76.6666666667,270.0,65.0,1454.7,10.0,48.7878787879,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,156.8,32.79823890123774,117.3139930725909,28.26924006415975,1641.7354938254157,4.3704995673576885,22.041799472661303,0.0,7.264063634127319,0.0672019337231493,193.02265132885128,16.71530637572287,94.57630646809731,7.208116751039709,11500.796904724895,34949.41019986868,8490.002499967813,287803.7389585108,1315.7277272674914,6633.13378784676,1031.1793055712849,164.54545454547102,56870.79160010815,2508.021860482116,10259.284934088486,29092.260800075528,1,93.2031,156.6669999957085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39247311828,0.0175953079178903,7.388387096774194,16.349587396841233,64.26230899824716,160.22709677419326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39247311828,0.0175953079178903,7.388387096774194,16.349587396841233,64.26230899824716,160.22709677419326,0.0,0.0,0.0,0.0,0.0,0.0,46.623124964581535,2.121363634413151,865.2461994051932,2537.051395384528,9939.441644858549,25096.05279932022,90.4239,94.0935,93.2031,99.8547,82.80285,89.1726,91.3065,81.5361,80.08005,81.0303,82.1724,338,17.0,83.6112,82.2705,82.89615,91.0362
2665292900,109.0,5273.33333333,524.444444444,249.62962963,3685.0,62.5296442688,1582.0,76.7019400353073,269.44444444444423,64.99421296296296,1490.919444444443,10.03240740743888,48.56060606057492,0.0,2.2222222222200045,0.9090909090910017,442.7629629629628,0.0,90.21442495119024,160.14814814814798,76.6666666667,270.0,65.0,1446.9,10.0454545455,48.4848484848,2.22222222222,0.909090909091,442.4,0.0,0.0,156.8,30.124038871898374,109.99255009500152,26.488399748286437,1605.4752659670776,4.104015764441016,20.779019640590544,0.3899761267178477,6.7388377622901965,0.0703475665940197,220.02873759483785,0.0,95.51028099353542,7.501686797785089,11127.06357143239,33721.94640069008,8224.205937664956,272243.9928258419,1278.1048863822089,6423.323333459096,797.8258333103411,150.4545454545605,54325.65039935112,0.0,10017.971052769844,26594.665600013734,1,91.0362,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.4130591630590909,0.0177095631641103,8.181818181818182,16.437632135297992,63.10919343808097,160.24935064935045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302325581394999,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.4130591630590909,0.0177095631641103,8.181818181818182,16.437632135297992,63.10919343808097,160.24935064935045,0.0,0.0,0.0,0.0,0.0,0.0,48.244583283820745,2.121363634413151,946.478398990631,2524.883837206477,9850.328883264334,24990.931200027462,94.0935,91.0362,93.2031,99.8547,82.80285,81.5361,89.1726,91.3065,80.08005,81.0303,82.1724,321,16.0,83.6112,82.2705,82.89615,90.4239
-4035511780,114.0,5285.83333333,525.185185185,261.481481481,3685.75,62.6778656126,1585.75,72.84450063207272,257.4477876106193,64.679203539823,1478.203539823009,10.00000000000124,44.01716277822302,0.0,2.222222222220005,0.909090909091002,440.6159292035399,20.61123688000797,38.1229622729363,161.55752212389368,72.8571428571,258.0,64.6875,1443.0,10.0,43.9393939394,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,160.0,32.644957401344485,113.8039438842467,28.620594301556213,1792.491622656416,4.445627392001164,20.847008010074862,0.3822434524305108,6.323137072438696,0.0,191.9537363281726,16.52636535646129,92.17996305980394,7.265941748556473,11035.881904643817,33780.40019999743,8503.28125,296076.5671632976,1322.6515000004115,6140.45454545488,835.8328472280441,169.090909090926,57302.49979957342,2480.7423255043573,9978.92546051965,29824.0,1,90.4239,158.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2397381457891719,0.0115807759119872,4.387261146496815,15.904310472517135,61.68035534691022,160.5095541401272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2397381457891719,0.0115807759119872,4.387261146496815,15.904310472517135,61.68035534691022,160.5095541401272,0.0,0.0,0.0,0.0,0.0,0.0,24.23881940958128,1.212272725322151,440.5813993811608,2497.0154651159155,9718.12256567064,25379.729600048064,90.4239,91.0362,93.2031,99.8547,81.5361,82.80285,80.08005,89.1726,91.3065,81.0303,82.1724,344,17.0,83.6112,82.2705,82.89615,94.0935
2987014196,113.0,5379.16666667,532.2222222219999,11.1111111111,3690.25,63.7845849802,1613.75,72.84057971010536,257.9373913043478,65.0,1457.9895652173907,10.014229249026869,44.1501976284435,0.0,2.222222222220005,0.909090909091002,439.6243478260866,21.17896865519566,37.0491990846574,161.1408695652172,72.8571428571,258.0,65.0,1454.7,10.0,44.2424242424,2.22222222222,0.909090909091,442.4,34.6511627907,0.0,160.0,31.65191911320146,111.31144553721776,28.030966669940632,1680.528926912613,4.309731048025099,20.30367158723441,0.3830543062926081,6.338550679432426,0.0,193.35887953560095,16.771688593764722,90.7680054933757,6.959319998715532,11282.76952391243,33307.47059909105,8429.44499976933,291201.2863669127,1317.9797954234257,6045.964999929096,833.4000694787753,167.27272727274402,56058.37859941721,2477.8346510947467,9882.703224165924,29446.3936000824,1,94.0935,159.0,68.6226642555507,207.61518987341776,52.488132911392405,1720.0727848101246,8.151611047208783,37.78481012657087,0.120253164556962,5.420182841067159,0.9090909090910014,335.78734177215256,15.881660288480331,64.08227848094194,159.93924050632884,72.8571428571,258.0,65.0,1448.85,10.0454545455,44.2424242424,2.22222222222,0.909090909091,439.6,0.0,0.0,156.8,68.6226642555507,207.61518987341776,52.488132911392405,1720.0727848101246,8.151611047208783,37.78481012657087,0.120253164556962,5.420182841067159,0.9090909090910014,335.78734177215256,15.881660288480331,64.08227848094194,159.93924050632884,10990.870238127003,33331.58820015192,8426.559062544256,274781.53950142267,1308.36331819045,6060.906515182853,848.9349305585122,144.54545454546906,53712.426599657534,2507.05639531989,10163.382368908044,25429.331200027464,89.1726,82.80285,81.5361,80.08005,81.0303,82.1724,93.2031,91.0362,90.4239,94.0935,80.3274,344,18.0,80.17725,78.8223,82.89615,91.3065
-4037511836,110.0,5385.83333333,532.5925925930001,16.2962962963,3690.5,63.8636363636,1615.75,72.83982683978742,257.91272727272724,65.0,1469.0945454545447,10.041735537230895,44.17355371899092,0.0,2.2222222222200045,0.9090909090910018,443.8763636363643,21.864693446076384,32.67822966503795,160.58181818181794,72.8571428571,258.0,65.0,1450.8,10.0454545455,44.2424242424,2.22222222222,0.909090909091,448.0,34.6511627907,0.0,156.8,31.94623312100819,112.42269689436384,28.34947463025849,1574.4939380471158,4.370720302523159,20.45990767877401,0.4189155709695604,7.3849547196207395,2.226571429299526e-16,192.7735761060339,16.672913744858242,93.6388275445767,6.372376790743629,10990.870238127003,33331.58820015192,8426.559062544256,274781.53950142267,1315.4996818268,6060.603484879853,1061.3618056058783,164.84818182209972,57447.0932005167,2507.0563953198894,10163.382368908044,28962.611200714116,0,91.3065,158.6669999957085,0.0,0.0,0.0,0.0,0.128546612623121,0.0,0.0,2.6937367303589266,0.9090909090910017,9.54140127388535,24.44971115390663,63.7621521957146,160.5503184713374,0.0,0.0,0.0,0.0,0.0,0.0,2.22222222222,0.909090909091,0.0,23.2558139535,0.0,160.0,0.0,0.0,0.0,0.0,0.128546612623121,0.0,0.0,2.6937367303589266,0.9090909090910017,9.54140127388535,24.44971115390663,63.7621521957146,160.5503184713374,0.0,0.0,0.0,0.0,20.72672727976206,0.0,416.0891666508533,144.24272726884033,1264.2111998558046,3817.680930149212,10014.55750004074,25475.251199340822,91.3065,82.80285,81.5361,80.08005,81.0303,82.1724,93.2031,91.0362,90.4239,94.0935,80.3274,339,17.0,80.17725,78.8223,82.89615,89.1726
-1718100702,108.0,5426.66666667,534.444444444,52.5925925926,3691.75,64.347826087,1628.0,72.82627865957512,257.97777777777776,65.9375,1472.791666666666,10.00631313131944,44.19753086417778,0.0,2.2222222222200045,0.9090909090910017,444.37037037037095,21.522394487508333,34.064327485340506,161.62962962962956,72.8571428571,258.0,65.9375,1450.8,10.0,44.2424242424,2.22222222222,0.909090909091,448.0,34.6511627907,0.0,160.0,31.878618597363875,112.7618948810381,28.808778351354704,1586.8530380425627,4.373337925835395,20.61904976146304,0.4259578698116416,7.319841121965624,0.0673863015146521,195.59582393507668,16.618801048665222,93.77818890034732,7.051222255207394,10894.2857142823,33156.20039999485,8480.9375,279609.1974000335,1302.7519090670503,6039.5960606027,1034.37499999955,163.63636363638005,56049.0,2506.04651162739,9989.736842092838,29041.07039995194,1,89.1726,159.3330000042915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009945130314814,0.0280583613916975,11.355555555555554,15.548377835198265,62.46751137095677,160.15802469135778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009945130314814,0.0280583613916975,11.355555555555554,15.548377835198265,62.46751137095677,160.15802469135778,0.0,0.0,0.0,0.0,0.0,0.0,31.246944483766818,1.515000001950849,580.9342008471489,2518.6820930240715,10120.285263145004,25508.21280069351,81.5361,89.1726,91.3065,80.08005,81.0303,82.1724,80.3274,90.4239,91.0362,94.0935,91.1082,344,16.666999995708466,80.17725,78.8223,83.6112,82.80285
-4035511792,120.66699999570848,5461.66666667,536.296296296,84.44444444439999,3693.25,64.7628458498,1638.5,72.82959464774058,257.38512396694216,65.9349173553719,1495.0214876033042,10.001126972203306,44.04457801150582,1.0,2.222222222220005,0.909090909091002,441.7057851239673,19.511820103776877,41.86711613744711,162.9090909090908,72.8571428571,258.0,65.9375,1450.8,10.0,44.2424242424,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,160.0,32.0102647741857,112.67381715743512,28.827714265610258,1650.938067875324,4.396230374250695,20.49641214370798,0.0,6.27116184756306,4.452206491611361e-16,193.1331609745472,16.502595337939603,90.97469773946652,9.023528759480907,11619.194762050396,35638.042799448966,9126.677656108512,304921.4766254068,1396.3803863433818,6444.547878755458,867.2211111249891,178.18181818183604,60856.1449998498,2525.190232602793,10024.290790126495,31364.24960021973,1,82.80285,160.6669999957085,71.93471099129751,218.54339622641496,55.91981132075472,1682.4452830188663,8.60463121787137,39.62835906231132,0.10062893081761,5.05765199161208,0.9090909090910014,347.2352201257867,15.658914728675974,62.05478318432296,160.48301886792433,72.8571428571,258.0,65.9375,1450.8,10.0454545455,44.2424242424,2.22222222222,0.909090909091,442.4,0.0,0.0,160.0,71.93471099129751,218.54339622641496,55.91981132075472,1682.4452830188663,8.60463121787137,39.62835906231132,0.10062893081761,5.05765199161208,0.9090909090910014,347.2352201257867,15.658914728675974,62.05478318432296,160.48301886792433,11444.590238258834,35523.19980000258,9089.0625,276276.9516212225,1398.2651136421282,6433.2322727263,806.6006943993787,146.0609090870223,56325.32079930305,2503.9227905928337,10108.223026033063,25782.447999382017,80.08005,82.80285,81.0303,82.1724,89.1726,91.3065,80.3274,91.1082,79.85055,94.0935,90.4239,356,17.333000004291534,80.17725,78.8223,83.6112,81.5361
-4037511840,114.0,5481.66666667,537.037037037,101.481481481,3693.75,65.0,1644.5,72.80701754382643,257.978947368421,65.9375,1449.3631578947354,10.024322169083328,44.181286549689496,0.0,2.222222222220005,0.909090909091002,449.5228070175434,20.13259893919913,34.29132040626212,161.29122807017532,72.8571428571,258.0,65.9375,1450.8,10.0454545455,44.2424242424,2.22222222222,0.909090909091,453.6,34.6511627907,0.0,160.0,31.376968526168454,110.94391620571064,28.344487002125906,1570.8878649864546,4.302253341263384,20.267017776916404,0.4132500923904856,7.336445054107098,0.0661266334048526,193.69082591627625,16.499865887139254,92.40305536056556,7.134726071085176,11488.10309513405,35157.633599567416,8994.9564061407,291305.1277773231,1391.9707045352488,6395.106515078579,1065.6733333069908,169.69727272338832,60552.81259983778,2478.951976762503,9893.10881528251,30057.11999931336,0,81.5361,158.6669999957085,0.0,0.0,0.0,0.0,0.0,0.0,0.0063694267515923,0.4087048832273885,0.0173711638679808,8.168152866242037,16.095393275063895,61.05514582628533,160.6114649681527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063694267515923,0.4087048832273885,0.0173711638679808,8.168152866242037,16.095393275063895,61.05514582628533,160.6114649681527,0.0,0.0,0.0,0.0,0.0,0.0,45.14652767944124,1.9699999960988024,890.090597975254,2517.0558139325717,9743.234013297297,25488.054399299624,81.5361,81.0303,82.80285,82.1724,89.1726,91.3065,80.3274,91.1082,79.85055,81.57225,94.0935,346,16.333000004291534,80.17725,78.8223,82.2705,80.08005
2665292920,111.66699999570848,5508.33333333,538.518518519,125.925925926,3694.5,65.3162055336,1652.5,76.66666666669992,270.0,64.99720982142857,1469.499107142857,10.0073051948125,48.74729437230617,0.0,2.222222222220005,0.9090909090910018,448.12499999999966,21.02574750829732,36.08435150372412,161.22857142857126,76.6666666667,270.0,65.0,1450.8,10.0,48.7878787879,2.22222222222,0.909090909091,450.8,34.6511627907,0.0,160.0,32.937178240059986,116.26743926657852,28.02406322892864,1523.0607241685077,4.341392298737431,21.771539297613245,0.4164648943495921,7.277604664507871,1.1132358470561915e-16,194.1737029420269,16.635061550338296,91.4387705518598,7.106482368716208,11653.891428543408,35594.16000051498,8615.40531264618,312695.42261752184,1334.0134318411624,6761.713030357828,1056.946319420167,167.272727272744,58611.435400402544,2513.3713953566703,9736.8854596753,29481.5952000618,1,80.08005,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326164874554838,0.0058651026392967,2.4567741935483878,16.430607651903802,67.00764006785207,160.9909677419353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326164874554838,0.0058651026392967,2.4567741935483878,16.430607651903802,67.00764006785207,160.9909677419353,0.0,0.0,0.0,0.0,0.0,0.0,10.2777777778,0.4545454545455,190.4,2535.0797674116125,10129.536577845956,25246.3952000618,80.08005,82.1724,81.5361,80.3274,82.80285,91.1082,79.85055,89.1726,91.3065,81.57225,85.3947,340,17.0,80.17725,78.8223,82.2705,81.0303
2665292950,120.0,5536.66666667,540.0,151.111111111,3695.75,65.652173913,1661.0,76.79983857953385,269.96949152542373,65.9375,1467.3254237288145,10.023882896792788,48.775038520819415,0.0,2.222222222220005,0.909090909091002,435.7322033898303,19.76152936538051,40.54750223013051,160.70508474576252,76.6666666667,270.0,65.9375,1439.1,10.0454545455,48.7878787879,2.22222222222,0.909090909091,439.6,34.6511627907,0.0,160.0,32.67726622163329,117.99900918266376,28.881769967005948,1640.262067719064,4.40070132826415,22.174245911482643,0.3744381296338159,6.382566896448087,2.2262816599688354e-16,187.4717939170233,16.583282682079158,92.55389730794542,6.244323208641282,11827.301666670492,36356.76480045319,8920.512500107288,295169.4486013055,1369.8321363824134,6883.378333406421,851.8538888621711,172.72727272729003,59090.284399771685,2531.821627906432,9983.417828414356,30367.470399951933,1,81.0303,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.4031385281383117,0.0177095631641103,7.854545454545454,16.27755964964539,65.4818865344607,160.18701298701274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.4031385281383117,0.0177095631641103,7.854545454545454,16.27755964964539,65.4818865344607,160.18701298701274,0.0,0.0,0.0,0.0,0.0,0.0,50.694444444400006,2.2727272727275,977.2,2506.782906976116,10074.090131425482,24985.5984000206,81.0303,80.3274,80.08005,81.5361,91.1082,79.85055,82.80285,81.57225,85.3947,78.0339,81.46425,345,16.0,80.17725,78.8223,82.2705,82.1724
2983014176,114.0,5587.5,543.703703704,196.296296296,3698.0,66.2549407115,1676.25,72.81037414962601,257.9035714285713,65.0,1483.0446428571445,10.008928571437496,44.163961038944656,0.0,2.222222222220005,0.9090909090910018,440.0499999999999,20.79734219268214,36.929041353358045,161.08571428571415,72.8571428571,258.0,65.0,1454.7,10.0,44.2424242424,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,160.0,32.120009098698866,112.23225042334192,28.314929646389345,1317.8670360602898,4.395315693089489,20.94376353898884,0.3886799773030959,7.676284416389612,0.0659523863736438,200.57214093512133,16.52048935623568,96.82685577339272,6.632028981383725,11341.139761532835,34435.780200254914,8704.213750064373,286447.2175246686,1349.4841591008012,6275.550757636074,832.2018055199867,170.90909090910802,57796.110401153564,2506.976046519584,10308.62940745931,30221.334399986263,1,82.1724,161.0,68.66787221216713,209.69620253164535,53.75,1788.9151898734176,8.220368239357656,38.08975834292612,0.120253164556962,5.288326300982412,0.9090909090910014,332.82784810126645,15.772740653508988,64.5669553630259,160.52658227848084,72.8571428571,256.8,65.9375,1446.9,10.0,43.9393939394,2.22222222222,0.909090909091,441.0,0.0,0.0,160.0,68.66787221216713,209.69620253164535,53.75,1788.9151898734176,8.220368239357656,38.08975834292612,0.120253164556962,5.288326300982412,0.9090909090910014,332.82784810126645,15.772740653508988,64.5669553630259,160.52658227848084,11093.659761787909,34009.81019986868,8719.794374965131,292186.62720930576,1334.1523863527646,6171.113636331659,835.9257638906242,146.36363636365104,54448.86439917088,2485.6222092744765,10249.119276632571,25841.6,91.1082,79.85055,82.1724,81.57225,81.0303,85.3947,78.0339,81.46425,80.08005,81.5361,82.80285,348,18.0,78.8223,80.17725,73.6695,80.3274
2665292946,118.33300000429152,5615.83333333,544.814814815,220.740740741,3699.0,66.5909090909,1684.75,77.0853858785249,269.9482758620689,65.01616379310344,1479.209482758619,10.025078369942744,48.7042842215275,0.0,2.222222222220005,0.909090909091002,433.56551724137887,20.08019246190001,36.14564428308772,160.5793103448274,76.6666666667,270.0,65.0,1450.8,10.0454545455,48.7878787879,2.22222222222,0.909090909091,439.6,34.6511627907,0.0,156.8,33.06392247442048,118.63133332346516,28.558360513783654,1521.6422416682008,4.426624753348683,22.278425441408345,0.3859224924939797,6.188673062432623,0.0663022688626863,191.4613166464382,16.559396824887553,91.81995371986312,6.398543468347091,11646.193333300638,35383.36500045061,8601.137187611312,278574.4416162014,1338.6272727510802,6713.829848595304,829.0952083588809,169.090909090926,57371.49740046263,2502.829418604016,9852.18329015084,29892.262400054933,1,80.3274,156.3330000042915,73.12271062273902,228.2923076923076,55.40865384615385,1600.9999999999982,8.610139860171525,43.339160839171065,1.0,5.738069800568147,0.9090909090910017,357.4666666666662,16.04353011329096,62.92425775971828,160.51282051282033,76.6666666667,270.0,65.0,1446.9,10.0454545455,48.7878787879,2.22222222222,0.909090909091,436.8,0.0,0.0,160.0,73.12271062273902,228.2923076923076,55.40865384615385,1600.9999999999982,8.610139860171525,43.339160839171065,1.0,5.738069800568147,0.9090909090910017,357.4666666666662,16.04353011329096,62.92425775971828,160.51282051282033,11544.391428236697,36179.37420033217,8779.993281336501,256001.42099715472,1364.4987727481066,6865.750606152046,854.6440278901127,142.1209090948247,55684.79980257749,2508.5212791440963,9776.31184158107,25084.74880065918,79.85055,80.3274,81.57225,85.3947,78.0339,81.46425,82.1724,81.0303,80.08005,81.5361,82.80285,344,15.666999995708466,78.8223,80.17725,73.6695,91.1082
2665292934,113.0,5622.5,545.185185185,226.666666667,3699.25,66.6699604743,1686.75,76.69195111676365,269.89380530973443,65.01935840707965,1456.874336283185,10.043443282424764,48.742290158230006,1.0,2.222222222220005,0.909090909091002,439.37699115044194,20.613294916640708,36.65579878897742,161.16106194690252,76.6666666667,270.0,65.0,1446.9,10.0454545455,48.7878787879,2.22222222222,0.909090909091,442.4,34.6511627907,0.0,160.0,32.71603906970361,116.86615115268818,28.21619029685945,1578.4048258492298,4.381343217404615,21.993417818346604,0.0,7.20125957133328,0.0,190.3329241577299,16.582988742141332,92.08056401936123,7.157940896278475,11788.356428278668,36179.37420033217,8779.993281336501,280980.9209971547,1364.4987727481066,6865.39712130283,1054.8615972156292,170.00000000001702,58648.78740016223,2508.5212791440963,9776.311841581071,29944.534399986267,0,91.1082,157.3330000042915,84.59312839038736,286.73164556962024,65.62697784810126,1681.2455696202542,10.229286536252266,43.03797468356454,0.3544303797468354,5.346343178619626,0.8630609896433563,271.75949367088623,16.41301148071153,63.06712191865694,160.972151898734,125.714285714,486.0,109.6875,1942.2,17.2727272727,69.696969697,2.22222222222,0.909090909091,418.6,10.813953488395,0.0,160.0,84.59312839038736,286.73164556962024,65.62697784810126,1681.2455696202542,10.229286536252266,43.03797468356454,0.3544303797468354,5.346343178619626,0.8630609896433563,271.75949367088623,16.41301148071153,63.06712191865694,160.972151898734,13630.960476052356,46307.79180010557,10590.570781277493,272666.9770445019,1651.196613641543,6941.76530306397,818.3284722845005,136.51500000196432,43281.87220078707,2600.3458139913505,9953.541776163056,25329.014400672917,91.1082,80.3274,81.57225,85.3947,78.0339,81.46425,82.1724,81.0303,80.08005,81.5361,86.75685,346,17.666999995708466,78.8223,80.17725,73.6695,79.85055
2989014450,108.0,5660.0,547.4074074069999,260.0,3700.75,67.1146245059,1698.0,72.75132275130011,257.9888888888889,65.9375,1453.6527777777785,10.007575757583332,44.124579124566665,0.0,2.2222222222200045,0.9090909090910017,441.2074074074076,20.94530577087501,38.02875243665093,161.09629629629617,72.8571428571,258.0,65.9375,1454.7,10.0,44.2424242424,2.22222222222,0.909090909091,443.8,34.6511627907,0.0,160.0,31.77286526876142,112.2378401359138,28.67240171959536,1595.2150493862289,4.385744034745966,20.577629585391296,0.4135964337111927,7.22783918937797,0.0670190709795056,192.52156379361887,16.65578799369191,93.42362808671524,6.551010071217676,11139.194285868083,33797.816999781135,8643.493906194344,295247.2418788612,1345.6140454502406,6135.808333328914,1038.9080556064905,165.6059090928764,57349.05260103941,2512.4002325937395,9908.371710025507,29269.332800006865,1,79.85055,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3805916305915584,0.0177095631641103,7.036363636363636,16.39081848383054,63.76794258365543,159.95844155844128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3805916305915584,0.0177095631641103,7.036363636363636,16.39081848383054,63.76794258365543,159.95844155844128,0.0,0.0,0.0,0.0,0.0,0.0,47.0833333333,2.2727272727275,849.8,2515.4563954593955,10025.105131908182,25118.401599979403,85.3947,78.0339,81.46425,79.85055,91.1082,80.3274,82.1724,81.0303,80.08005,86.75685,81.5361,338,17.0,78.8223,80.17725,73.6695,81.57225
